Acc Id,Source,Collection Time,Length,qR,initial date,date gap
QKV35387.1,"USA: Washington,Pierce County",08-04-2020,1273,30.27465091,23-12-2019,107
QKV35399.1,"USA: Washington,Yakima County",15-04-2020,1273,30.16105055,23-12-2019,114
QKV35411.1,"USA: Washington,Pierce County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV35423.1,"USA: Washington,Snohomish County",17-04-2020,1273,29.76636445,23-12-2019,116
QKV35435.1,"USA: Washington,Yakima County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV35447.1,"USA: Washington,Snohomish County",13-04-2020,1273,29.76636445,23-12-2019,112
QKV35459.1,"USA: Washington,Asotin County",11-04-2020,1273,29.76636445,23-12-2019,110
QKV35471.1,"USA: Washington,Pierce County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV35483.1,"USA: Washington,Yakima County",15-04-2020,1273,29.76636445,23-12-2019,114
QKV35495.1,"USA: Washington,Yakima County",17-04-2020,1273,29.76636445,23-12-2019,116
QKV35507.1,"USA: Washington,Yakima County",16-04-2020,1273,29.76636445,23-12-2019,115
QKV35519.1,"USA: Washington,Pierce County",08-04-2020,1273,30.16105055,23-12-2019,107
QKV35531.1,"USA: Washington,Yakima County",08-04-2020,1273,30.16105055,23-12-2019,107
QKV35543.1,"USA: Washington,Yakima County",13-04-2020,1273,29.76636445,23-12-2019,112
QKV35555.1,"USA: Washington,Asotin County",13-04-2020,1273,30.27465091,23-12-2019,112
QKV35567.1,"USA: Washington,Yakima County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV35579.1,"USA: Washington,Yakima County",13-04-2020,1273,29.76636445,23-12-2019,112
QKV35591.1,"USA: Washington,Yakima County",08-04-2020,1273,29.87269861,23-12-2019,107
QKV35603.1,"USA: Washington,Pierce County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV35615.1,"USA: Washington,Asotin County",15-04-2020,1273,29.76636445,23-12-2019,114
QKV35627.1,"USA: Washington,Pierce County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV35639.1,"USA: Washington,Whatcom County",16-04-2020,1273,29.76636445,23-12-2019,115
QKV35651.1,"USA: Washington,Pierce County",16-04-2020,1273,29.76636445,23-12-2019,115
QKV35663.1,"USA: Washington,Snohomish County",13-04-2020,1273,30.16105055,23-12-2019,112
QKV35675.1,"USA: Washington,Yakima County",10-04-2020,1273,30.16105055,23-12-2019,109
QKV35687.1,"USA: Washington,Yakima County",13-04-2020,1273,29.76636445,23-12-2019,112
QKV35699.1,"USA: Washington,Snohomish County",15-04-2020,1273,29.76636445,23-12-2019,114
QKV35711.1,"USA: Washington,Yakima County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV35723.1,"USA: Washington,Yakima County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV35735.1,"USA: Washington,King County",14-04-2020,1273,30.16105055,23-12-2019,113
QKV35747.1,"USA: Washington,Pierce County",10-04-2020,1273,29.76636445,23-12-2019,109
QKV35759.1,"USA: Washington,Yakima County",13-04-2020,1273,30.16105055,23-12-2019,112
QKV35771.1,"USA: Washington,Yakima County",13-04-2020,1273,29.76636445,23-12-2019,112
QKV35783.1,"USA: Washington,Pierce County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV35795.1,"USA: Washington,Pierce County",11-04-2020,1273,29.76636445,23-12-2019,110
QKV35807.1,"USA: Washington,King County",07-04-2020,1273,29.76636445,23-12-2019,106
QKV35819.1,"USA: Washington,Yakima County",15-04-2020,1273,30.16105055,23-12-2019,114
QKV35831.1,"USA: Washington,Pierce County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV35843.1,"USA: Washington,Mason County",13-04-2020,1273,30.16105055,23-12-2019,112
QKV35855.1,"USA: Washington,Whatcom County",12-04-2020,1273,29.76636445,23-12-2019,111
QKV35867.1,"USA: Washington,Yakima County",12-04-2020,1273,29.76636445,23-12-2019,111
QKV35879.1,"USA: Washington,Pierce County",11-04-2020,1273,29.76636445,23-12-2019,110
QKV35891.1,"USA: Washington,Yakima County",13-04-2020,1273,30.16105055,23-12-2019,112
QKV35903.1,"USA: Washington,Yakima County",13-04-2020,1273,29.76636445,23-12-2019,112
QKV35915.1,"USA: Washington,Yakima County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV35927.1,"USA: Washington,Yakima County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV35939.1,"USA: Washington,Yakima County",11-04-2020,1273,30.16105055,23-12-2019,110
QKV35951.1,"USA: Washington,Yakima County",15-04-2020,1273,29.76636445,23-12-2019,114
QKV35963.1,"USA: Washington,Snohomish County",17-04-2020,1273,29.02112558,23-12-2019,116
QKV35975.1,"USA: Washington,Yakima County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV35987.1,"USA: Washington,Yakima County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV35999.1,"USA: Washington,Yakima County",16-04-2020,1273,30.16105055,23-12-2019,115
QKV36011.1,"USA: Washington,Yakima County",11-04-2020,1273,30.29948638,23-12-2019,110
QKV36023.1,USA: Washington,16-04-2020,1273,29.76636445,23-12-2019,115
QKV36035.1,USA: Washington,11-04-2020,1273,29.76636445,23-12-2019,110
QKV36047.1,"USA: Washington,Pierce County",16-04-2020,1273,30.16105055,23-12-2019,115
QKV36059.1,"USA: Washington,Pierce County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV36071.1,"USA: Washington,Pierce County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV36083.1,"USA: Washington,Yakima County",15-04-2020,1273,30.16105055,23-12-2019,114
QKV36095.1,"USA: Washington,Yakima County",14-04-2020,1273,30.16105055,23-12-2019,113
QKV36107.1,"USA: Washington,Yakima County",15-04-2020,1273,30.16105055,23-12-2019,114
QKV36119.1,"USA: Washington,Pierce County",14-04-2020,1273,30.16105055,23-12-2019,113
QKV36131.1,"USA: Washington,Yakima County",07-04-2020,1273,29.76636445,23-12-2019,106
QKV36143.1,"USA: Washington,Snohomish County",13-04-2020,1273,29.76636445,23-12-2019,112
QKV36155.1,"USA: Washington,Yakima County",13-04-2020,1273,30.16105055,23-12-2019,112
QKV36167.1,"USA: Washington,Snohomish County",16-04-2020,1273,29.76636445,23-12-2019,115
QKV36179.1,"USA: Washington,Asotin County",11-04-2020,1273,29.76636445,23-12-2019,110
QKV36191.1,"USA: Washington,Jefferson County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV36203.1,"USA: Washington,King County",16-04-2020,1273,30.16105055,23-12-2019,115
QKV36215.1,"USA: Washington,King County",09-04-2020,1273,30.16105055,23-12-2019,108
QKV36227.1,"USA: Washington,King County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV36239.1,"USA: Washington,King County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV36251.1,"USA: Washington,Yakima County",13-04-2020,1273,29.76636445,23-12-2019,112
QKV36263.1,"USA: Washington,King County",14-04-2020,1273,30.16105055,23-12-2019,113
QKV36275.1,"USA: Washington,Pierce County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV36287.1,"USA: Washington,Yakima County",12-04-2020,1273,29.76636445,23-12-2019,111
QKV36299.1,"USA: Washington,Adams County",07-04-2020,1273,30.16105055,23-12-2019,106
QKV36311.1,"USA: Washington,Yakima County",13-04-2020,1273,29.76636445,23-12-2019,112
QKV36323.1,"USA: Washington,King County",11-04-2020,1273,29.76636445,23-12-2019,110
QKV36335.1,"USA: Washington,Yakima County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV36347.1,"USA: Washington,Yakima County",15-04-2020,1273,29.76636445,23-12-2019,114
QKV36359.1,"USA: Washington,Yakima County",13-04-2020,1273,29.76636445,23-12-2019,112
QKV36371.1,"USA: Washington,Yakima County",16-04-2020,1273,29.76636445,23-12-2019,115
QKV36383.1,"USA: Washington,Snohomish County",16-04-2020,1273,29.76636445,23-12-2019,115
QKV36395.1,"USA: Washington,Yakima County",12-04-2020,1273,29.76636445,23-12-2019,111
QKV36407.1,"USA: Washington,Yakima County",16-04-2020,1273,29.76636445,23-12-2019,115
QKV36419.1,"USA: Washington,Whatcom County",11-04-2020,1273,30.16105055,23-12-2019,110
QKV36431.1,"USA: Washington,Yakima County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV36443.1,"USA: Washington,Yakima County",08-04-2020,1273,29.76636445,23-12-2019,107
QKV36455.1,"USA: Washington,Yakima County",08-04-2020,1273,30.16105055,23-12-2019,107
QKV36467.1,"USA: Washington,Yakima County",11-04-2020,1273,30.16105055,23-12-2019,110
QKV36479.1,"USA: Washington,Yakima County",08-04-2020,1273,30.16105055,23-12-2019,107
QKV36491.1,"USA: Washington,Yakima County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV36503.1,"USA: Washington,Yakima County",16-04-2020,1273,29.76636445,23-12-2019,115
QKV36515.1,"USA: Washington,Yakima County",16-04-2020,1273,30.16105055,23-12-2019,115
QKV36527.1,"USA: Washington,Snohomish County",13-04-2020,1273,29.76636445,23-12-2019,112
QKV36539.1,"USA: Washington,Yakima County",16-04-2020,1273,30.16105055,23-12-2019,115
QKV36551.1,"USA: Washington,Pierce County",10-04-2020,1273,30.16105055,23-12-2019,109
QKV36563.1,"USA: Washington,Pierce County",11-04-2020,1273,29.76636445,23-12-2019,110
QKV36575.1,"USA: Washington,Yakima County",14-04-2020,1273,30.16105055,23-12-2019,113
QKV36587.1,"USA: Washington,King County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV36599.1,"USA: Washington,Yakima County",12-04-2020,1273,30.16105055,23-12-2019,111
QKV36611.1,"USA: Washington,Pierce County",10-04-2020,1273,29.76636445,23-12-2019,109
QKV36623.1,"USA: Washington,Yakima County",15-04-2020,1273,30.16105055,23-12-2019,114
QKV36635.1,"USA: Washington,Pierce County",16-04-2020,1273,29.76636445,23-12-2019,115
QKV36647.1,"USA: Washington,King County",10-04-2020,1273,29.76636445,23-12-2019,109
QKV36659.1,"USA: Washington,King County",07-04-2020,1273,30.16105055,23-12-2019,106
QKV36671.1,"USA: Washington,Snohomish County",09-04-2020,1273,29.76636445,23-12-2019,108
QKV36683.1,"USA: Washington,Yakima County",16-04-2020,1273,30.16105055,23-12-2019,115
QKV36695.1,"USA: Washington,King County",14-04-2020,1273,30.16105055,23-12-2019,113
QKV36707.1,"USA: Washington,Snohomish County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV36719.1,"USA: Washington,Yakima County",15-04-2020,1273,29.76636445,23-12-2019,114
QKV36731.1,"USA: Washington,King County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV36743.1,"USA: Washington,King County",14-04-2020,1273,30.16105055,23-12-2019,113
QKV36755.1,"USA: Washington,King County",09-04-2020,1273,29.76636445,23-12-2019,108
QKV36767.1,"USA: Washington,King County",09-04-2020,1273,29.76636445,23-12-2019,108
QKV36779.1,"USA: Washington,King County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV36791.1,"USA: Washington,Yakima County",15-04-2020,1273,29.76636445,23-12-2019,114
QKV36803.1,"USA: Washington,Yakima County",08-04-2020,1273,30.16105055,23-12-2019,107
QKV36815.1,"USA: Washington,King County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV36827.1,"USA: Washington,King County",14-04-2020,1273,30.16105055,23-12-2019,113
QKV36839.1,"USA: Washington,Yakima County",09-04-2020,1273,29.76636445,23-12-2019,108
QKV36851.1,"USA: Washington,King County",07-04-2020,1273,30.16105055,23-12-2019,106
QKV36863.1,"USA: Washington,King County",09-04-2020,1273,29.76636445,23-12-2019,108
QKV36875.1,"USA: Washington,King County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV36887.1,"USA: Washington,King County",07-04-2020,1273,29.76636445,23-12-2019,106
QKV36899.1,"USA: Washington,Yakima County",11-04-2020,1273,29.76636445,23-12-2019,110
QKV36911.1,"USA: Washington,King County",07-04-2020,1273,30.16105055,23-12-2019,106
QKV36923.1,"USA: Washington,Yakima County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV36935.1,"USA: Washington,Yakima County",09-04-2020,1273,30.16105055,23-12-2019,108
QKV36947.1,"USA: Washington,King County",07-04-2020,1273,29.76636445,23-12-2019,106
QKV36959.1,"USA: Washington,Yakima County",15-04-2020,1273,30.16105055,23-12-2019,114
QKV36971.1,"USA: Washington,Benton County",10-04-2020,1273,29.76636445,23-12-2019,109
QKV36983.1,"USA: Washington,King County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV36995.1,"USA: Washington,Yakima County",11-04-2020,1273,29.76636445,23-12-2019,110
QKV37007.1,"USA: Washington,King County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV37019.1,"USA: Washington,King County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV37031.1,"USA: Washington,Snohomish County",17-04-2020,1273,29.76636445,23-12-2019,116
QKV37043.1,"USA: Washington,Yakima County",17-04-2020,1273,30.16105055,23-12-2019,116
QKV37055.1,"USA: Washington,Yakima County",14-04-2020,1273,29.76636445,23-12-2019,113
QKV37067.1,"USA: Washington,Yakima County",08-04-2020,1273,30.16105055,23-12-2019,107
QKV37079.1,"USA: Washington,Yakima County",13-04-2020,1273,29.76636445,23-12-2019,112
QKV37091.1,"USA: Washington,Snohomish County",17-04-2020,1273,29.76636445,23-12-2019,116
QKV37103.1,Australia: Northern Territory,21-02-2020,1273,30.16105055,23-12-2019,60
QKV37115.1,Australia: Northern Territory,21-02-2020,1273,29.76636445,23-12-2019,60
QKV37139.1,Australia: Northern Territory,24-02-2020,1273,29.76636445,23-12-2019,63
QKV37175.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QKV37200.1,Australia: Northern Territory,19-03-2020,1273,30.16105055,23-12-2019,87
QKV37212.1,Australia: Northern Territory,20-03-2020,1273,29.76636445,23-12-2019,88
QKV37224.1,Australia: Northern Territory,26-03-2020,1273,29.76636445,23-12-2019,94
QKV37236.1,Australia: Northern Territory,27-03-2020,1273,29.76636445,23-12-2019,95
QKV37248.1,Australia: Northern Territory,25-03-2020,1273,29.76636445,23-12-2019,93
QKV37260.1,Australia: Northern Territory,25-03-2020,1273,29.76636445,23-12-2019,93
QKV37272.1,Australia: Northern Territory,26-03-2020,1273,30.43692794,23-12-2019,94
QKV37284.1,Australia: Northern Territory,24-03-2020,1273,29.76636445,23-12-2019,92
QKV37296.1,Australia: Northern Territory,24-03-2020,1273,29.76636445,23-12-2019,92
QKV37308.1,Australia: Northern Territory,23-03-2020,1273,30.16105055,23-12-2019,91
QKV37320.1,Australia: Northern Territory,25-03-2020,1273,29.76636445,23-12-2019,93
QKV37332.1,Australia: Victoria,22-03-2020,1273,30.16105055,23-12-2019,90
QKV37344.1,Australia: Victoria,22-03-2020,1273,30.16105055,23-12-2019,90
QKV37356.1,Australia: Victoria,24-03-2020,1273,30.16105055,23-12-2019,92
QKV37368.1,Australia: Victoria,24-03-2020,1273,29.76636445,23-12-2019,92
QKV37380.1,Australia: Victoria,24-03-2020,1273,30.16105055,23-12-2019,92
QKV37392.1,Australia: Victoria,22-03-2020,1273,29.76636445,23-12-2019,90
QKV37404.1,Australia: Victoria,26-03-2020,1273,30.16105055,23-12-2019,94
QKV37416.1,Australia: Victoria,25-03-2020,1273,29.76636445,23-12-2019,93
QKV37428.1,Australia: Victoria,27-03-2020,1273,29.76636445,23-12-2019,95
QKV37440.1,Australia: Victoria,27-03-2020,1273,30.16105055,23-12-2019,95
QKV37452.1,Australia: Victoria,26-03-2020,1273,30.16105055,23-12-2019,94
QKV37464.1,Australia: Victoria,28-03-2020,1273,29.76636445,23-12-2019,96
QKV37476.1,Australia: Victoria,23-03-2020,1273,30.16105055,23-12-2019,91
QKV37488.1,Australia: Victoria,23-03-2020,1273,29.76636445,23-12-2019,91
QKV37500.1,Australia: Victoria,22-03-2020,1273,30.16105055,23-12-2019,90
QKV37512.1,Australia: Victoria,23-03-2020,1273,30.16105055,23-12-2019,91
QKV37524.1,Australia: Victoria,22-03-2020,1273,29.76636445,23-12-2019,90
QKV37536.1,Australia: Victoria,23-03-2020,1273,30.16105055,23-12-2019,91
QKV37548.1,Australia: Victoria,22-03-2020,1273,29.76636445,23-12-2019,90
QKV37560.1,Australia: Victoria,23-03-2020,1273,29.76636445,23-12-2019,91
QKV37572.1,Australia: Victoria,23-03-2020,1273,30.16105055,23-12-2019,91
QKV37584.1,Australia: Victoria,23-03-2020,1273,29.76636445,23-12-2019,91
QKV37596.1,Australia: Victoria,23-03-2020,1273,30.16105055,23-12-2019,91
QKV37608.1,Australia: Victoria,23-03-2020,1273,29.76636445,23-12-2019,91
QKV37620.1,Australia: Victoria,24-03-2020,1273,29.76636445,23-12-2019,92
QKV37632.1,Australia: Victoria,24-03-2020,1273,31.7955018,23-12-2019,92
QKV37644.1,Australia: Victoria,25-03-2020,1273,30.16105055,23-12-2019,93
QKV37656.1,Australia: Victoria,25-03-2020,1273,29.76636445,23-12-2019,93
QKV37668.1,Australia: Victoria,25-03-2020,1273,29.76636445,23-12-2019,93
QKV37680.1,Australia: Victoria,25-03-2020,1273,29.76636445,23-12-2019,93
QKV37692.1,Australia: Victoria,25-03-2020,1273,29.76636445,23-12-2019,93
QKV37704.1,Australia: Victoria,25-03-2020,1273,29.76636445,23-12-2019,93
QKV37716.1,Australia: Victoria,26-03-2020,1273,29.76636445,23-12-2019,94
QKV37728.1,Australia: Victoria,25-03-2020,1273,29.76636445,23-12-2019,93
QKV37740.1,Australia: Victoria,25-03-2020,1273,30.16105055,23-12-2019,93
QKV37752.1,Australia: Victoria,26-03-2020,1273,29.76636445,23-12-2019,94
QKV37764.1,Australia: Victoria,27-03-2020,1273,29.76636445,23-12-2019,95
QKV37788.1,Australia: Victoria,26-03-2020,1273,30.16105055,23-12-2019,94
QKV37800.1,Australia: Victoria,28-03-2020,1273,29.76636445,23-12-2019,96
QKV37836.1,Australia: Victoria,30-03-2020,1273,30.59084298,23-12-2019,98
QKV37848.1,Australia: Victoria,01-04-2020,1273,29.76636445,23-12-2019,100
QKV37860.1,Australia: Victoria,02-04-2020,1273,30.16105055,23-12-2019,101
QKV37872.1,Australia: Victoria,04-04-2020,1273,29.76636445,23-12-2019,103
QKV37884.1,Australia: Victoria,06-04-2020,1273,29.76636445,23-12-2019,105
QKV37896.1,Australia: Victoria,06-04-2020,1273,30.16105055,23-12-2019,105
QKV37908.1,Australia: Victoria,23-03-2020,1273,29.76636445,23-12-2019,91
QKV37920.1,Australia: Victoria,24-03-2020,1273,29.76636445,23-12-2019,92
QKV37932.1,Australia: Victoria,26-03-2020,1273,30.16105055,23-12-2019,94
QKV37944.1,Australia: Victoria,26-03-2020,1273,30.16105055,23-12-2019,94
QKV37956.1,Australia: Victoria,27-03-2020,1273,29.76636445,23-12-2019,95
QKV37968.1,Australia: Victoria,28-03-2020,1273,29.76636445,23-12-2019,96
QKV37980.1,Australia: Northern Territory,2020,1273,30.16105055,23-12-2019,-41802
QKV37992.1,Australia: Northern Territory,2020,1273,29.76636445,23-12-2019,-41802
QKV38004.1,Australia: Northern Territory,2020,1273,29.76636445,23-12-2019,-41802
QKV38016.1,Australia: Northern Territory,2020,1273,29.76636445,23-12-2019,-41802
QKV38028.1,Australia: Northern Territory,2020,1273,29.76636445,23-12-2019,-41802
QKV38040.1,Australia: Northern Territory,2020,1273,29.76636445,23-12-2019,-41802
QKV38052.1,Australia: Northern Territory,2020,1273,29.76636445,23-12-2019,-41802
QKV38064.1,Australia: Northern Territory,2020,1273,30.16105055,23-12-2019,-41802
QKV38076.1,Australia: Northern Territory,2020,1273,29.76636445,23-12-2019,-41802
QKV38088.1,Australia: Northern Territory,2020,1273,30.16105055,23-12-2019,-41802
QKV38100.1,Australia: Victoria,25-03-2020,1273,29.76636445,23-12-2019,93
QKV38112.1,Australia: Victoria,04-04-2020,1273,29.76636445,23-12-2019,103
QKV38124.1,Australia: Victoria,07-04-2020,1273,29.76636445,23-12-2019,106
QKV38136.1,Australia: Victoria,08-04-2020,1273,29.76636445,23-12-2019,107
QKV38148.1,Australia: Victoria,08-04-2020,1273,29.76636445,23-12-2019,107
QKV38160.1,Australia: Victoria,09-04-2020,1273,29.76636445,23-12-2019,108
QKV38172.1,Australia: Victoria,09-04-2020,1273,29.76636445,23-12-2019,108
QKV38184.1,Australia: Victoria,09-04-2020,1273,29.76636445,23-12-2019,108
QKV38196.1,Australia: Victoria,10-04-2020,1273,29.76636445,23-12-2019,109
QKV38208.1,Australia: Victoria,10-04-2020,1273,29.76636445,23-12-2019,109
QKV38220.1,Australia: Victoria,10-04-2020,1273,29.76636445,23-12-2019,109
QKV38232.1,Australia: Victoria,10-04-2020,1273,29.76636445,23-12-2019,109
QKV38244.1,Australia: Victoria,10-04-2020,1273,29.76636445,23-12-2019,109
QKV38256.1,Australia: Victoria,10-04-2020,1273,29.76636445,23-12-2019,109
QKV38268.1,Australia: Victoria,11-04-2020,1273,29.44320712,23-12-2019,110
QKV38280.1,Australia: Victoria,11-04-2020,1273,29.76636445,23-12-2019,110
QKV38292.1,Australia: Victoria,11-04-2020,1273,29.76636445,23-12-2019,110
QKV38304.1,Australia: Victoria,11-04-2020,1273,29.76636445,23-12-2019,110
QKV38316.1,Australia: Victoria,11-04-2020,1273,29.89189701,23-12-2019,110
QKV38328.1,Australia: Victoria,11-04-2020,1273,29.76636445,23-12-2019,110
QKV38340.1,Australia: Victoria,11-04-2020,1273,29.76636445,23-12-2019,110
QKV38352.1,Australia: Victoria,12-04-2020,1273,29.76636445,23-12-2019,111
QKV38364.1,Australia: Victoria,12-04-2020,1273,29.76636445,23-12-2019,111
QKV38376.1,Australia: Victoria,12-04-2020,1273,29.76636445,23-12-2019,111
QKV38388.1,Australia: Victoria,13-04-2020,1273,29.76636445,23-12-2019,112
QKV38400.1,Australia: Victoria,13-04-2020,1273,29.76636445,23-12-2019,112
QKV38412.1,Australia: Victoria,13-04-2020,1273,29.76636445,23-12-2019,112
QKV38424.1,Australia: Victoria,13-04-2020,1273,30.16105055,23-12-2019,112
QKV38436.1,Australia: Victoria,13-04-2020,1273,29.76636445,23-12-2019,112
QKV38448.1,Australia: Victoria,13-04-2020,1273,30.16105055,23-12-2019,112
QKV38460.1,Australia: Victoria,14-04-2020,1273,29.76636445,23-12-2019,113
QKV38472.1,Australia: Victoria,14-04-2020,1273,29.76636445,23-12-2019,113
QKV38484.1,Australia: Victoria,14-04-2020,1273,29.76636445,23-12-2019,113
QKV38496.1,Australia: Victoria,14-04-2020,1273,29.76636445,23-12-2019,113
QKV38508.1,Australia: Victoria,12-04-2020,1273,29.76636445,23-12-2019,111
QKV38520.1,Australia: Victoria,12-04-2020,1273,29.76636445,23-12-2019,111
QKV38532.1,Australia: Victoria,09-04-2020,1273,29.76636445,23-12-2019,108
QKV38544.1,Australia: Northern Territory,01-05-2020,1273,29.76636445,23-12-2019,130
QKV38556.1,Timor-Leste,11-04-2020,1273,29.76636445,23-12-2019,110
QKV38568.1,Timor-Leste,11-04-2020,1273,29.76636445,23-12-2019,110
QKV38580.1,Timor-Leste,11-04-2020,1273,29.76636445,23-12-2019,110
QKV38592.1,Timor-Leste,12-04-2020,1273,29.76636445,23-12-2019,111
QKV38617.1,Timor-Leste,12-04-2020,1273,29.76636445,23-12-2019,111
QKV38629.1,Timor-Leste,12-04-2020,1273,29.76636445,23-12-2019,111
QKV38641.1,Timor-Leste,12-04-2020,1273,29.76636445,23-12-2019,111
QKV38653.1,Timor-Leste,12-04-2020,1273,29.76636445,23-12-2019,111
QKV38665.1,Timor-Leste,13-04-2020,1273,29.76636445,23-12-2019,112
QKV38677.1,Timor-Leste,14-04-2020,1273,29.76636445,23-12-2019,113
QKV38689.1,Timor-Leste,18-04-2020,1273,30.19450602,23-12-2019,117
QKV38701.1,Timor-Leste,30-03-2020,1273,29.76636445,23-12-2019,98
QKV38713.1,Timor-Leste,2020,1273,29.89189701,23-12-2019,-41802
QKV38725.1,"USA: Washington, Yakima County",03-05-2020,1273,30.19450602,23-12-2019,132
QKV38737.1,"USA: Washington, King County",24-04-2020,1273,29.76636445,23-12-2019,123
